_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
5627,2021Q3,"",S08000020,"",S12000033,"",All Inpatients and Day cases,d,9399,33029,3.5140972443877,"",7967,32926,4.13279779088741,""
5628,2021Q4,"",S08000020,"",S12000033,"",All Inpatients and Day cases,d,9326,33037,3.54246193437701,"",7815,33769,4.32104926423544,""
5629,2022Q1,"",S08000020,"",S12000033,"",All Inpatients and Day cases,d,9432,34138,3.61938083121289,"",7891,34820,4.41262197440122,""
5630,2022Q2,p,S08000020,"",S12000033,"",All Inpatients and Day cases,d,9357,32669,3.49139681521855,"",8057,34476,4.27901203922055,""
5631,2017Q2,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11183,28726,2.56872037914692,"",9501,34608,3.64256394063783,""
5632,2017Q3,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11170,29509,2.64180841539839,"",9423,35020,3.71643850153879,""
5633,2017Q4,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,10979,29177,2.6575280080153,"",9331,34967,3.74740113599829,""
5634,2018Q1,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,10837,31726,2.92756297868414,"",9052,36925,4.07920901458241,""
5635,2018Q2,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11191,29968,2.67786614243589,"",9439,38026,4.02860472507681,""
5636,2018Q3,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,10759,28777,2.67469095640859,"",8949,34020,3.80154207173986,""
5637,2018Q4,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,10976,29589,2.69579081632653,"",9288,36950,3.97825150732127,""
5638,2019Q1,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11043,29071,2.63252739291859,"",9422,35145,3.73009976650393,""
5639,2019Q2,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11265,30233,2.6837993786063,"",9755,35959,3.68621219887237,""
5640,2019Q3,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11354,28322,2.4944512946979,"",9819,33754,3.43762093899582,""
5641,2019Q4,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11477,30408,2.649472858761,"",9890,36730,3.71385237613751,""
5642,2020Q1,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,11239,32914,2.92855236230981,"",9639,39805,4.12957775702874,""
5643,2020Q2,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,6818,20401,2.99222645937225,"",4898,24219,4.94467129440588,""
5644,2020Q3,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,8110,24283,2.99420468557337,"",6657,28508,4.28240949376596,""
5645,2020Q4,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,8825,26824,3.03954674220963,"",7390,29654,4.0127198917456,""
5646,2021Q1,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,8489,27999,3.29826834727294,"",7007,31703,4.52447552447552,""
5647,2021Q2,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,9851,28170,2.85960816160796,"",8374,33862,4.0437067112491,""
5648,2021Q3,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,9728,28437,2.92321134868421,"",8258,32938,3.98861709857108,""
5649,2021Q4,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,9927,31814,3.20479500352574,"",8219,38006,4.62416352354301,""
5650,2022Q1,"",S08000020,"",S12000034,"",All Inpatients and Day cases,d,9804,29106,2.968788249694,"",8316,36812,4.42664742664743,""
5651,2022Q2,p,S08000020,"",S12000034,"",All Inpatients and Day cases,d,10534,30625,2.90725270552497,"",9040,40258,4.4533185840708,""
5652,2017Q2,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5066,13361,2.63738649822345,"",4144,16708,4.03185328185328,""
5653,2017Q3,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5252,13332,2.53846153846154,"",4191,18965,4.52517298973992,""
5654,2017Q4,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5258,12259,2.33149486496767,"",4205,16595,3.94649227110583,""
5655,2018Q1,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4893,13218,2.70141017780503,"",3937,16329,4.14757429514859,""
5656,2018Q2,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5438,12874,2.36741449062155,"",4367,18004,4.12273872223494,""
5657,2018Q3,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5265,11909,2.261918328585,"",4207,14734,3.50225814119325,""
5658,2018Q4,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5433,11862,2.18332413031474,"",4397,17018,3.8703661587446,""
5659,2019Q1,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5275,10652,2.019336492891,"",4267,16441,3.85305835481603,""
5660,2019Q2,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5585,11442,2.04870188003581,"",4517,14220,3.14810715076378,""
5661,2019Q3,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5355,11218,2.09486461251167,"",4287,15355,3.58175880569163,""
5662,2019Q4,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5342,13886,2.5994009734182,"",4322,17253,3.99190189726978,""
5663,2020Q1,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,5228,12858,2.45944912012242,"",4249,18287,4.30383619675218,""
5664,2020Q2,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,3317,8460,2.55049743744347,"",2460,12673,5.15162601626016,""
5665,2020Q3,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,3990,9518,2.38546365914787,"",3106,11774,3.79072762395364,""
5666,2020Q4,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4575,10593,2.31540983606557,"",3654,14084,3.8544061302682,""
5667,2021Q1,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4276,10645,2.48947614593078,"",3356,13981,4.16597139451728,""
5668,2021Q2,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4839,11376,2.35089894606324,"",3798,13866,3.65086887835703,""
5669,2021Q3,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4590,11599,2.52701525054466,"",3685,14291,3.87815468113976,""
5670,2021Q4,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4525,11863,2.62165745856354,"",3633,14527,3.99862372694743,""
5671,2022Q1,"",S08000020,"",S12000020,"",All Inpatients and Day cases,d,4308,12174,2.82590529247911,"",3492,14808,4.24054982817869,""
5672,2022Q2,p,S08000020,"",S12000020,"",All Inpatients and Day cases,d,4663,13279,2.84773750804203,"",3865,19343,5.00465717981889,""
5673,2017Q2,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27314,81559,2.98597788679798,"",22927,91079,3.97256509791948,""
5674,2017Q3,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27231,79947,2.93588189930594,"",22686,91034,4.0127832143172,""
5675,2017Q4,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27450,80268,2.92415300546448,"",22791,90650,3.9774472379448,""
5676,2018Q1,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,26428,86640,3.27834115332223,"",21909,96012,4.38230864028481,""
5677,2018Q2,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27336,81770,2.99129353233831,"",22721,94597,4.16341710312046,""
5678,2018Q3,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,26368,75894,2.87826152912621,"",21705,84148,3.87689472471781,""
5679,2018Q4,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,26898,77398,2.87746300840211,"",22503,90984,4.0431942407679,""
5680,2019Q1,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27078,77548,2.86387473225497,"",22864,88396,3.86616515045486,""
5681,2019Q2,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27593,78816,2.856376617258,"",23469,86453,3.68371042652009,""
5682,2019Q3,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27750,79240,2.8554954954955,"",23475,88785,3.78210862619808,""
5683,2019Q4,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,27911,84297,3.02020708681165,"",23697,94309,3.97978647086129,""
5684,2020Q1,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,26777,85689,3.20009709825597,"",22613,99915,4.41847609781984,""
5685,2020Q2,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,17703,54638,3.08636954188556,"",12720,62971,4.95055031446541,""
5686,2020Q3,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,20303,61901,3.04885977441757,"",16463,68700,4.17299398651522,""
5687,2020Q4,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,22016,67486,3.06531613372093,"",18214,73289,4.02377292192819,""
5688,2021Q1,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,21077,69263,3.28618873653746,"",17321,77207,4.45742162692685,""
5689,2021Q2,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,24217,70782,2.92282281042243,"",20291,78698,3.87846828643241,""
5690,2021Q3,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,23717,73065,3.08070160644264,"",19910,80155,4.02586639879458,""
5691,2021Q4,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,23778,76714,3.22625956766759,"",19667,86302,4.38816291249301,""
5692,2022Q1,"",S08000020,"",S08000020,d,All Inpatients and Day cases,d,23544,75418,3.20327896704043,"",19699,86440,4.38804000203056,""
5693,2022Q2,p,S08000020,"",S08000020,d,All Inpatients and Day cases,d,24554,76573,3.11855502158508,"",20962,94077,4.48797824635054,""
5694,2017Q2,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9269,24581,2.65195814003668,"",6498,24593,3.78470298553401,""
5695,2017Q3,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9137,22050,2.41326474772901,"",6515,22492,3.45234075211051,""
5696,2017Q4,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9698,24026,2.47741802433491,"",6954,23251,3.34354328444061,""
5697,2018Q1,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9438,24009,2.54386522568341,"",6654,23934,3.59693417493237,""
5698,2018Q2,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9988,23407,2.34351221465759,"",7102,23539,3.31441847366939,""
5699,2018Q3,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9781,24407,2.49534812391371,"",6989,24160,3.45686078122764,""
5700,2018Q4,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9605,23464,2.44289432587194,"",6699,23721,3.5409762651142,""
5701,2019Q1,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9885,25114,2.54061709661103,"",6887,25228,3.66313343981414,""
5702,2019Q2,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9833,23575,2.39753889962372,"",6760,22581,3.34038461538462,""
5703,2019Q3,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9607,23303,2.42562714687207,"",6768,24203,3.57609338061466,""
5704,2019Q4,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9877,23626,2.39202186898856,"",6922,22573,3.26105171915631,""
5705,2020Q1,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,9760,26183,2.68268442622951,"",6655,26431,3.97160030052592,""
5706,2020Q2,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,5636,16325,2.89655784244145,"",3102,15555,5.01450676982592,""
5707,2020Q3,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,7802,21147,2.71045885670341,"",4858,20694,4.25977768629065,""
5708,2020Q4,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,8124,22074,2.71713441654357,"",5286,22271,4.21320469163829,""
5709,2021Q1,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,8045,23039,2.86376631448104,"",5035,23095,4.58689175769613,""
5710,2021Q2,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,8921,22515,2.5238201995292,"",5766,21757,3.77332639611516,""
5711,2021Q3,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,8586,23339,2.71826228744468,"",5742,24323,4.23598049460118,""
5712,2021Q4,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,8670,24224,2.79400230680507,"",5938,23597,3.97389693499495,""
5713,2022Q1,"",S08000031,"",S12000045,"",All Inpatients and Day cases,d,8812,23374,2.65251929187472,"",5848,22938,3.92236662106703,""
5714,2022Q2,p,S08000031,"",S12000045,"",All Inpatients and Day cases,d,9142,24320,2.6602493983811,"",6105,24534,4.01867321867322,""
5715,2017Q2,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7500,19500,2.6,"",5173,19617,3.79219021844191,""
5716,2017Q3,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7310,17840,2.44049247606019,"",5081,17741,3.49163550482189,""
5717,2017Q4,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7651,18303,2.39223630897922,"",5269,17365,3.29569178212184,""
5718,2018Q1,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7541,19388,2.57101180214826,"",5258,19994,3.80258653480411,""
5719,2018Q2,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7338,16553,2.25579176887435,"",5152,16082,3.12150621118012,""
5720,2018Q3,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7276,18026,2.47746014293568,"",5050,17603,3.48574257425743,""
5721,2018Q4,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7777,19348,2.48784878487849,"",5181,19575,3.77822814128547,""
5722,2019Q1,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7280,17419,2.39271978021978,"",5085,17051,3.35319567354966,""
5723,2019Q2,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7533,18105,2.40342493030665,"",5222,19893,3.8094599770203,""
5724,2019Q3,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7637,17056,2.23333769804897,"",5270,17007,3.22713472485768,""
5725,2019Q4,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7740,18960,2.44961240310078,"",5219,18096,3.46733090630389,""
5726,2020Q1,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7376,18917,2.56466919739696,"",4826,18814,3.89846663903854,""
5727,2020Q2,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,4417,13657,3.0919175911252,"",2373,14135,5.95659502739149,""
5728,2020Q3,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,6204,15413,2.48436492585429,"",3591,15041,4.1885268727374,""
5729,2020Q4,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,6637,16956,2.55476872080759,"",3886,16450,4.23314462171899,""
5730,2021Q1,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,6531,16519,2.52932169652427,"",3767,16311,4.32997079904433,""
5731,2021Q2,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7161,18331,2.55983801145091,"",4415,18679,4.23080407701019,""
5732,2021Q3,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7033,18325,2.60557372387317,"",4315,17776,4.11958285052144,""
5733,2021Q4,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,6764,17484,2.58486102897694,"",4218,17641,4.18231389284021,""
5734,2022Q1,"",S08000031,"",S12000011,"",All Inpatients and Day cases,d,7079,19046,2.69049300748693,"",4285,18774,4.38133022170362,""
5735,2022Q2,p,S08000031,"",S12000011,"",All Inpatients and Day cases,d,7243,19236,2.65580560541212,"",4480,19666,4.38973214285714,""
5736,2017Q2,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,53458,148981,2.78687941935725,"",34835,149577,4.29387110664562,""
5737,2017Q3,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,54200,143875,2.65452029520295,"",35574,142246,3.99859447911396,""
5738,2017Q4,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,54547,149533,2.74136066144793,"",36001,143572,3.98800033332407,""
5739,2018Q1,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,53844,149343,2.77362380209494,"",35122,149542,4.2577871419623,""
5740,2018Q2,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,54316,145073,2.6709072833051,"",36022,148126,4.11209816223419,""
5741,2018Q3,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,52955,138392,2.61338872627703,"",35242,136278,3.86692015209125,""
5742,2018Q4,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,54444,140311,2.57716185438248,"",35614,139428,3.91497725613523,""
5743,2019Q1,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,55064,142847,2.59419947697225,"",36022,140536,3.9013935928044,""
5744,2019Q2,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,55140,144835,2.62667754805948,"",35869,143635,4.00443279712286,""
5745,2019Q3,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,55798,138458,2.48141510448403,"",36111,139547,3.86439035197031,""
5746,2019Q4,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,56449,146921,2.602721040231,"",36713,144754,3.94285402990766,""
5747,2020Q1,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,52268,144591,2.76633886890641,"",33802,144582,4.27732086858766,""
5748,2020Q2,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,35253,100986,2.8646072674666,"",18497,101311,5.47715845812835,""
5749,2020Q3,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,45510,122361,2.68866183256427,"",26393,120791,4.57663016708976,""
5750,2020Q4,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,47570,133248,2.8010931259197,"",27846,132419,4.75540472599296,""
5751,2021Q1,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,46121,128851,2.7937598924568,"",26626,130292,4.89341245399234,""
5752,2021Q2,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,51732,132929,2.56957009201268,"",31477,131135,4.1660577564571,""
5753,2021Q3,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,50233,137535,2.73794119403579,"",30760,135429,4.4027633289987,""
5754,2021Q4,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,49734,146211,2.93986005549523,"",30567,145427,4.75764713580005,""
5755,2022Q1,"",S08000031,"",S12000049,"",All Inpatients and Day cases,d,47306,141238,2.98562550205048,"",28812,138792,4.81715951686797,""
5756,2022Q2,p,S08000031,"",S12000049,"",All Inpatients and Day cases,d,49017,141238,2.88140849093172,"",30305,145591,4.80419072760271,""
5757,2017Q2,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,6926,20070,2.89777649436904,"",5162,19636,3.80395195660597,""
5758,2017Q3,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,7071,19275,2.72592278319898,"",5183,19403,3.74358479644993,""
5759,2017Q4,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,7326,20232,2.76167076167076,"",5219,20541,3.93581145813374,""
5760,2018Q1,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,7100,20318,2.86169014084507,"",5070,19949,3.93471400394477,""
5761,2018Q2,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,7080,19842,2.80254237288136,"",5185,19903,3.83857280617165,""
5762,2018Q3,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,6667,18784,2.81745912704365,"",4814,18157,3.77170751973411,""
5763,2018Q4,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,6761,19800,2.92856086377755,"",4883,19502,3.99385623592054,""
5764,2019Q1,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,6988,21051,3.01244991413852,"",5132,20912,4.07482462977397,""
5765,2019Q2,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,6569,20677,3.14766326685949,"",4781,20463,4.28006693160427,""
5766,2019Q3,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,6956,19445,2.79542840713053,"",5100,19590,3.84117647058824,""
5767,2019Q4,"",S08000031,"",S12000018,"",All Inpatients and Day cases,d,7276,21058,2.89417262231996,"",5083,20511,4.03521542396223,""
