"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","NumberSeen","NumberSeenQF","WaitedOver12Weeks","WaitedOver12WeeksQF","Median","MedianQF","90thPercentile","90thPercentileQF"
"20191231","S08000017",,"Inpatient/Day case","J4",,11,,0,,7,,47,
"20201231","S08000017",,"Inpatient/Day case","J4",,2,,0,,10.5,,15.7,
"20211231","S08000017",,"Inpatient/Day case","J4",,1,,0,,3,,3,
"20130630","S08000019",,"Inpatient/Day case","A2",,2,,0,,34,,39.6,
"20140630","S08000019",,"Inpatient/Day case","A2",,8,,0,,18.5,,58.5,
"20150630","S08000019",,"Inpatient/Day case","A2",,4,,0,,2.5,,8.9,
"20170630","S08000019",,"Inpatient/Day case","A2",,6,,0,,22,,44.5,
"20180630","S08000019",,"Inpatient/Day case","A2",,11,,1,,29,,66,
"20190630","S08000019",,"Inpatient/Day case","A2",,6,,0,,14,,44.5,
"20220630","S08000019",,"Inpatient/Day case","A2",,35,,0,,23,,46.6,
"20130930","S08000019",,"Inpatient/Day case","A2",,2,,0,,25.5,,37.1,
"20140930","S08000019",,"Inpatient/Day case","A2",,8,,0,,4,,9.8,
"20150930","S08000019",,"Inpatient/Day case","A2",,8,,0,,29.5,,56.9,
"20160930","S08000019",,"Inpatient/Day case","A2",,1,,0,,14,,14,
"20170930","S08000019",,"Inpatient/Day case","A2",,11,,0,,13,,49,
"20180930","S08000019",,"Inpatient/Day case","A2",,13,,0,,25,,37,
"20220930","S08000019",,"Inpatient/Day case","A2",,34,,0,,13.5,,42.2,
"20130331","S08000019",,"Inpatient/Day case","A2",,5,,0,,28,,44.4,
"20140331","S08000019",,"Inpatient/Day case","A2",,4,,0,,18,,30.6,
"20150331","S08000019",,"Inpatient/Day case","A2",,8,,0,,36,,45.5,
"20160331","S08000019",,"Inpatient/Day case","A2",,3,,0,,45,,61,
"20170331","S08000019",,"Inpatient/Day case","A2",,12,,0,,37.5,,54.3,
"20180331","S08000019",,"Inpatient/Day case","A2",,7,,0,,38,,48.4,
"20190331","S08000019",,"Inpatient/Day case","A2",,7,,0,,5,,44.8,
"20220331","S08000019",,"Inpatient/Day case","A2",,27,,0,,18,,21,
"20131231","S08000019",,"Inpatient/Day case","A2",,2,,0,,42.5,,55.7,
"20141231","S08000019",,"Inpatient/Day case","A2",,8,,0,,11.5,,22,
"20161231","S08000019",,"Inpatient/Day case","A2",,7,,0,,13,,58.4,
"20171231","S08000019",,"Inpatient/Day case","A2",,5,,0,,14,,21.4,
"20181231","S08000019",,"Inpatient/Day case","A2",,14,,0,,18,,44.4,
"20150331","S08000019",,"Inpatient/Day case","A7",,1,,0,,4,,4,
"20130630","S08000019",,"Inpatient/Day case","C1",,592,,4,,51,,78,
"20140630","S08000019",,"Inpatient/Day case","C1",,485,,0,,42,,72,
"20150630","S08000019",,"Inpatient/Day case","C1",,600,,0,,54.5,,81,
"20160630","S08000019",,"Inpatient/Day case","C1",,543,,10,,56,,83,
"20170630","S08000019",,"Inpatient/Day case","C1",,600,,276,,82,,144,
"20180630","S08000019",,"Inpatient/Day case","C1",,528,,257,,82,,211.6,
"20190630","S08000019",,"Inpatient/Day case","C1",,558,,271,,83,,161,
"20200630","S08000019",,"Inpatient/Day case","C1",,185,,37,,15,,120,
"20210630","S08000019",,"Inpatient/Day case","C1",,527,,278,,107,,390.2,
"20220630","S08000019",,"Inpatient/Day case","C1",,581,,277,,78,,342,
"20130930","S08000019",,"Inpatient/Day case","C1",,529,,2,,43,,75,
"20140930","S08000019",,"Inpatient/Day case","C1",,476,,0,,54,,81,
"20150930","S08000019",,"Inpatient/Day case","C1",,570,,0,,62,,82.1,
"20160930","S08000019",,"Inpatient/Day case","C1",,508,,136,,69,,106.3,
"20170930","S08000019",,"Inpatient/Day case","C1",,521,,201,,68,,165,
"20180930","S08000019",,"Inpatient/Day case","C1",,437,,203,,78,,232,
"20190930","S08000019",,"Inpatient/Day case","C1",,474,,207,,73.5,,173,
"20200930","S08000019",,"Inpatient/Day case","C1",,400,,185,,70,,248.1,
"20210930","S08000019",,"Inpatient/Day case","C1",,499,,254,,89,,328.6,
"20220930","S08000019",,"Inpatient/Day case","C1",,508,,229,,66,,309.3,
"20130331","S08000019",,"Inpatient/Day case","C1",,586,,2,,50,,79,
"20140331","S08000019",,"Inpatient/Day case","C1",,499,,1,,56,,81,
"20150331","S08000019",,"Inpatient/Day case","C1",,543,,2,,57,,80,
"20160331","S08000019",,"Inpatient/Day case","C1",,572,,8,,66,,83,
"20170331","S08000019",,"Inpatient/Day case","C1",,510,,262,,87.5,,142.1,
"20180331","S08000019",,"Inpatient/Day case","C1",,540,,294,,98.5,,196.4,
"20190331","S08000019",,"Inpatient/Day case","C1",,578,,289,,84.5,,205.3,
"20200331","S08000019",,"Inpatient/Day case","C1",,613,,150,,38,,153.6,
"20210331","S08000019",,"Inpatient/Day case","C1",,309,,83,,32,,323,
"20220331","S08000019",,"Inpatient/Day case","C1",,434,,191,,67.5,,340.6,
"20121231","S08000019",,"Inpatient/Day case","C1",,211,,0,,31,,60,
"20131231","S08000019",,"Inpatient/Day case","C1",,551,,0,,44,,74,
"20141231","S08000019",,"Inpatient/Day case","C1",,527,,0,,53,,81,
"20151231","S08000019",,"Inpatient/Day case","C1",,562,,0,,66,,83,
"20161231","S08000019",,"Inpatient/Day case","C1",,524,,168,,69,,111.7,
"20171231","S08000019",,"Inpatient/Day case","C1",,537,,258,,81,,189,
"20181231","S08000019",,"Inpatient/Day case","C1",,522,,251,,82,,232,
"20191231","S08000019",,"Inpatient/Day case","C1",,523,,183,,42,,181,
"20201231","S08000019",,"Inpatient/Day case","C1",,398,,165,,51,,280,
"20211231","S08000019",,"Inpatient/Day case","C1",,563,,291,,93,,319.6,
"20130630","S08000019",,"Inpatient/Day case","C12",,122,,0,,27,,66.9,
"20140630","S08000019",,"Inpatient/Day case","C12",,154,,0,,42,,81.7,
"20150630","S08000019",,"Inpatient/Day case","C12",,127,,0,,48,,81,
"20160630","S08000019",,"Inpatient/Day case","C12",,142,,3,,58,,81,
"20170630","S08000019",,"Inpatient/Day case","C12",,98,,4,,47,,83,
"20180630","S08000019",,"Inpatient/Day case","C12",,85,,47,,127,,194.6,
"20190630","S08000019",,"Inpatient/Day case","C12",,62,,13,,49,,214.8,
"20200630","S08000019",,"Inpatient/Day case","C12",,4,,0,,5,,37.1,
"20210630","S08000019",,"Inpatient/Day case","C12",,24,,17,,129,,414,
"20220630","S08000019",,"Inpatient/Day case","C12",,21,,1,,31,,50,
"20130930","S08000019",,"Inpatient/Day case","C12",,105,,1,,22,,72,
"20140930","S08000019",,"Inpatient/Day case","C12",,139,,0,,67,,83,
"20150930","S08000019",,"Inpatient/Day case","C12",,121,,0,,27,,81,
"20160930","S08000019",,"Inpatient/Day case","C12",,126,,0,,41,,81,
"20170930","S08000019",,"Inpatient/Day case","C12",,94,,26,,76.5,,129.7,
"20180930","S08000019",,"Inpatient/Day case","C12",,63,,37,,176,,220.4,
"20190930","S08000019",,"Inpatient/Day case","C12",,38,,2,,47,,75,
"20200930","S08000019",,"Inpatient/Day case","C12",,13,,1,,27,,49.6,
"20210930","S08000019",,"Inpatient/Day case","C12",,26,,15,,93,,223.5,
"20220930","S08000019",,"Inpatient/Day case","C12",,33,,2,,45,,78.8,
"20130331","S08000019",,"Inpatient/Day case","C12",,94,,4,,47,,80.4,
"20140331","S08000019",,"Inpatient/Day case","C12",,99,,0,,36,,78,
"20150331","S08000019",,"Inpatient/Day case","C12",,168,,3,,68,,83,
"20160331","S08000019",,"Inpatient/Day case","C12",,152,,1,,53,,81,
"20170331","S08000019",,"Inpatient/Day case","C12",,121,,2,,49,,81,
"20180331","S08000019",,"Inpatient/Day case","C12",,82,,39,,78.5,,150.9,
"20190331","S08000019",,"Inpatient/Day case","C12",,97,,53,,114,,282.8,
"20200331","S08000019",,"Inpatient/Day case","C12",,56,,2,,28.5,,56.5,
"20210331","S08000019",,"Inpatient/Day case","C12",,2,,1,,235.5,,395.9,
"20220331","S08000019",,"Inpatient/Day case","C12",,18,,4,,28.5,,94.7,
"20121231","S08000019",,"Inpatient/Day case","C12",,31,,0,,17,,76,
"20131231","S08000019",,"Inpatient/Day case","C12",,117,,0,,21,,76.4,
"20141231","S08000019",,"Inpatient/Day case","C12",,158,,1,,57,,83.3,
"20151231","S08000019",,"Inpatient/Day case","C12",,128,,0,,45,,80,
"20161231","S08000019",,"Inpatient/Day case","C12",,110,,3,,46,,79.1,
"20171231","S08000019",,"Inpatient/Day case","C12",,91,,28,,50,,154,
"20181231","S08000019",,"Inpatient/Day case","C12",,65,,35,,156,,231,
"20191231","S08000019",,"Inpatient/Day case","C12",,40,,0,,17,,68,
"20201231","S08000019",,"Inpatient/Day case","C12",,2,,0,,43,,65.4,
"20211231","S08000019",,"Inpatient/Day case","C12",,19,,0,,57,,75.8,
"20130630","S08000019",,"Inpatient/Day case","C13",,204,,0,,36,,57,
"20140630","S08000019",,"Inpatient/Day case","C13",,203,,0,,52,,77,
"20150630","S08000019",,"Inpatient/Day case","C13",,199,,0,,57,,73,
"20160630","S08000019",,"Inpatient/Day case","C13",,201,,0,,48,,70,
"20170630","S08000019",,"Inpatient/Day case","C13",,198,,2,,50.5,,74.3,
"20180630","S08000019",,"Inpatient/Day case","C13",,195,,6,,67,,82,
"20190630","S08000019",,"Inpatient/Day case","C13",,165,,5,,63,,83,
"20200630","S08000019",,"Inpatient/Day case","C13",,14,,6,,57.5,,135.7,
"20210630","S08000019",,"Inpatient/Day case","C13",,133,,41,,45,,432.4,
"20220630","S08000019",,"Inpatient/Day case","C13",,133,,47,,50,,222,
"20130930","S08000019",,"Inpatient/Day case","C13",,215,,0,,52,,78,
"20140930","S08000019",,"Inpatient/Day case","C13",,233,,0,,62,,78,
"20150930","S08000019",,"Inpatient/Day case","C13",,201,,0,,49,,73,
"20160930","S08000019",,"Inpatient/Day case","C13",,230,,1,,62,,82,
"20170930","S08000019",,"Inpatient/Day case","C13",,172,,1,,55.5,,78,
"20180930","S08000019",,"Inpatient/Day case","C13",,159,,6,,59,,82,
"20190930","S08000019",,"Inpatient/Day case","C13",,167,,15,,69,,84,
"20200930","S08000019",,"Inpatient/Day case","C13",,98,,72,,185,,298.9,
"20210930","S08000019",,"Inpatient/Day case","C13",,110,,20,,40,,120.3,
"20220930","S08000019",,"Inpatient/Day case","C13",,103,,39,,73,,224.8,
"20130331","S08000019",,"Inpatient/Day case","C13",,182,,1,,45.5,,69,
"20140331","S08000019",,"Inpatient/Day case","C13",,221,,0,,50,,71,
"20150331","S08000019",,"Inpatient/Day case","C13",,211,,0,,51,,77,
"20160331","S08000019",,"Inpatient/Day case","C13",,228,,1,,50.5,,76,
"20170331","S08000019",,"Inpatient/Day case","C13",,219,,11,,71,,84,
"20180331","S08000019",,"Inpatient/Day case","C13",,178,,48,,77,,109.3,
"20190331","S08000019",,"Inpatient/Day case","C13",,184,,9,,68,,83,
"20200331","S08000019",,"Inpatient/Day case","C13",,130,,67,,90,,141,
"20210331","S08000019",,"Inpatient/Day case","C13",,116,,36,,54,,374.5,
"20220331","S08000019",,"Inpatient/Day case","C13",,75,,34,,82,,181.8,
"20121231","S08000019",,"Inpatient/Day case","C13",,79,,0,,21,,42.6,
"20131231","S08000019",,"Inpatient/Day case","C13",,237,,0,,57,,80,
"20141231","S08000019",,"Inpatient/Day case","C13",,214,,0,,59,,80,
"20151231","S08000019",,"Inpatient/Day case","C13",,205,,0,,49,,77.6,
"20161231","S08000019",,"Inpatient/Day case","C13",,237,,3,,63,,82,
"20171231","S08000019",,"Inpatient/Day case","C13",,206,,3,,62.5,,83,
"20181231","S08000019",,"Inpatient/Day case","C13",,175,,3,,58,,78,
"20191231","S08000019",,"Inpatient/Day case","C13",,188,,60,,56,,105,
"20201231","S08000019",,"Inpatient/Day case","C13",,146,,75,,95.5,,337,
"20211231","S08000019",,"Inpatient/Day case","C13",,120,,33,,54,,114.7,
"20130630","S08000019",,"Inpatient/Day case","C3",,95,,6,,25,,78.6,
"20140630","S08000019",,"Inpatient/Day case","C3",,191,,0,,40,,75,
"20150630","S08000019",,"Inpatient/Day case","C3",,123,,0,,61,,81,
"20160630","S08000019",,"Inpatient/Day case","C3",,8,,0,,78.5,,83.3,
"20130930","S08000019",,"Inpatient/Day case","C3",,121,,13,,36,,85,
"20140930","S08000019",,"Inpatient/Day case","C3",,201,,0,,56,,74,
"20150930","S08000019",,"Inpatient/Day case","C3",,79,,0,,71,,82,
"20130331","S08000019",,"Inpatient/Day case","C3",,120,,8,,23,,73,
"20140331","S08000019",,"Inpatient/Day case","C3",,146,,0,,37.5,,68.5,
"20150331","S08000019",,"Inpatient/Day case","C3",,171,,0,,63,,79,
"20160331","S08000019",,"Inpatient/Day case","C3",,42,,0,,69,,82,
"20121231","S08000019",,"Inpatient/Day case","C3",,63,,0,,33,,49,
"20131231","S08000019",,"Inpatient/Day case","C3",,155,,1,,39,,63,
"20141231","S08000019",,"Inpatient/Day case","C3",,142,,0,,56.5,,77,
"20151231","S08000019",,"Inpatient/Day case","C3",,51,,0,,63,,81,
"20160630","S08000019",,"Inpatient/Day case","C31",,48,,0,,77,,83,
"20170630","S08000019",,"Inpatient/Day case","C31",,26,,0,,66.5,,82.5,
"20180630","S08000019",,"Inpatient/Day case","C31",,42,,5,,63,,84.9,
"20190630","S08000019",,"Inpatient/Day case","C31",,42,,1,,49,,81.4,
"20210630","S08000019",,"Inpatient/Day case","C31",,25,,15,,105,,300.8,
"20220630","S08000019",,"Inpatient/Day case","C31",,14,,10,,126.5,,222.4,
"20160930","S08000019",,"Inpatient/Day case","C31",,43,,1,,75,,84,
"20170930","S08000019",,"Inpatient/Day case","C31",,24,,2,,70.5,,83,
"20180930","S08000019",,"Inpatient/Day case","C31",,20,,0,,64.5,,83,
"20190930","S08000019",,"Inpatient/Day case","C31",,28,,2,,69,,84,
"20210930","S08000019",,"Inpatient/Day case","C31",,3,,2,,98,,192.4,
"20220930","S08000019",,"Inpatient/Day case","C31",,13,,12,,196,,277.8,
"20170331","S08000019",,"Inpatient/Day case","C31",,36,,1,,74,,83,
"20180331","S08000019",,"Inpatient/Day case","C31",,37,,3,,77,,84,
"20190331","S08000019",,"Inpatient/Day case","C31",,33,,2,,63,,81.8,
"20200331","S08000019",,"Inpatient/Day case","C31",,27,,0,,49,,76.4,
"20210331","S08000019",,"Inpatient/Day case","C31",,10,,1,,40.5,,58.5,
"20220331","S08000019",,"Inpatient/Day case","C31",,13,,10,,151,,185.8,
"20151231","S08000019",,"Inpatient/Day case","C31",,1,,0,,6,,6,
"20161231","S08000019",,"Inpatient/Day case","C31",,33,,0,,66,,82.8,
"20171231","S08000019",,"Inpatient/Day case","C31",,30,,0,,75,,83,
"20181231","S08000019",,"Inpatient/Day case","C31",,22,,0,,54.5,,76,
"20191231","S08000019",,"Inpatient/Day case","C31",,25,,3,,70,,87.6,
"20201231","S08000019",,"Inpatient/Day case","C31",,9,,5,,105,,243.6,
"20211231","S08000019",,"Inpatient/Day case","C31",,14,,11,,143,,177.5,
"20130630","S08000019",,"Inpatient/Day case","C5",,337,,0,,45,,70,
"20140630","S08000019",,"Inpatient/Day case","C5",,329,,0,,62,,78.2,
"20150630","S08000019",,"Inpatient/Day case","C5",,359,,0,,69,,83,
"20160630","S08000019",,"Inpatient/Day case","C5",,278,,93,,72.5,,133,
"20170630","S08000019",,"Inpatient/Day case","C5",,281,,181,,102,,155,
"20180630","S08000019",,"Inpatient/Day case","C5",,268,,149,,97,,187,
"20190630","S08000019",,"Inpatient/Day case","C5",,344,,226,,114,,207.5,
"20200630","S08000019",,"Inpatient/Day case","C5",,21,,3,,17,,85,
"20210630","S08000019",,"Inpatient/Day case","C5",,124,,25,,33,,311.5,
"20220630","S08000019",,"Inpatient/Day case","C5",,134,,57,,63,,154.7,
"20130930","S08000019",,"Inpatient/Day case","C5",,324,,0,,48,,69.7,
"20140930","S08000019",,"Inpatient/Day case","C5",,348,,0,,65,,79,
"20150930","S08000019",,"Inpatient/Day case","C5",,346,,0,,70,,81.5,
"20160930","S08000019",,"Inpatient/Day case","C5",,289,,159,,92,,149.2,
"20170930","S08000019",,"Inpatient/Day case","C5",,275,,193,,116,,161.6,
"20180930","S08000019",,"Inpatient/Day case","C5",,211,,97,,59,,202,
"20190930","S08000019",,"Inpatient/Day case","C5",,306,,183,,108,,194.5,
"20200930","S08000019",,"Inpatient/Day case","C5",,124,,78,,169.5,,228.7,
"20210930","S08000019",,"Inpatient/Day case","C5",,117,,13,,40,,86,
"20220930","S08000019",,"Inpatient/Day case","C5",,164,,92,,164,,225.4,
"20130331","S08000019",,"Inpatient/Day case","C5",,309,,0,,50,,76,
"20140331","S08000019",,"Inpatient/Day case","C5",,347,,1,,67,,82,
"20150331","S08000019",,"Inpatient/Day case","C5",,371,,0,,73,,84,
"20160331","S08000019",,"Inpatient/Day case","C5",,335,,74,,77,,103.6,
"20170331","S08000019",,"Inpatient/Day case","C5",,326,,222,,107,,163,
"20180331","S08000019",,"Inpatient/Day case","C5",,282,,184,,133,,194,
"20190331","S08000019",,"Inpatient/Day case","C5",,340,,239,,151,,243.2,
"20200331","S08000019",,"Inpatient/Day case","C5",,282,,43,,60.5,,95.9,
"20210331","S08000019",,"Inpatient/Day case","C5",,127,,33,,38,,267.4,
"20220331","S08000019",,"Inpatient/Day case","C5",,115,,17,,48,,94.4,
"20121231","S08000019",,"Inpatient/Day case","C5",,176,,0,,33.5,,61.5,
"20131231","S08000019",,"Inpatient/Day case","C5",,330,,0,,49,,67,
"20141231","S08000019",,"Inpatient/Day case","C5",,340,,1,,69.5,,82,
"20151231","S08000019",,"Inpatient/Day case","C5",,331,,1,,69,,83,
"20161231","S08000019",,"Inpatient/Day case","C5",,267,,134,,85,,147,
"20171231","S08000019",,"Inpatient/Day case","C5",,285,,168,,103,,157.2,
"20181231","S08000019",,"Inpatient/Day case","C5",,263,,133,,91,,221.4,
"20191231","S08000019",,"Inpatient/Day case","C5",,331,,96,,51,,173,
"20201231","S08000019",,"Inpatient/Day case","C5",,179,,108,,139,,244.4,
"20211231","S08000019",,"Inpatient/Day case","C5",,161,,7,,36,,65,
"20130630","S08000019",,"Inpatient/Day case","C7",,638,,4,,45,,72,
"20140630","S08000019",,"Inpatient/Day case","C7",,452,,0,,56,,78,
"20150630","S08000019",,"Inpatient/Day case","C7",,559,,0,,62,,75,
"20160630","S08000019",,"Inpatient/Day case","C7",,477,,0,,62,,77,
"20170630","S08000019",,"Inpatient/Day case","C7",,464,,1,,76,,84,
"20180630","S08000019",,"Inpatient/Day case","C7",,450,,156,,82,,96,
"20190630","S08000019",,"Inpatient/Day case","C7",,413,,0,,53,,72,
"20200630","S08000019",,"Inpatient/Day case","C7",,22,,5,,26.5,,91.9,
"20210630","S08000019",,"Inpatient/Day case","C7",,351,,57,,49,,106,
"20220630","S08000019",,"Inpatient/Day case","C7",,582,,153,,67.5,,111,
"20130930","S08000019",,"Inpatient/Day case","C7",,764,,5,,34,,64.7000000000001,
"20140930","S08000019",,"Inpatient/Day case","C7",,408,,0,,60,,75.3,
"20150930","S08000019",,"Inpatient/Day case","C7",,493,,0,,66,,78.8,
"20160930","S08000019",,"Inpatient/Day case","C7",,528,,80,,73,,92,
"20170930","S08000019",,"Inpatient/Day case","C7",,427,,3,,72,,82,
"20180930","S08000019",,"Inpatient/Day case","C7",,430,,239,,89,,107,
"20190930","S08000019",,"Inpatient/Day case","C7",,405,,8,,61,,76,
"20200930","S08000019",,"Inpatient/Day case","C7",,196,,153,,173.5,,223.5,
"20210930","S08000019",,"Inpatient/Day case","C7",,387,,79,,70,,97,
"20220930","S08000019",,"Inpatient/Day case","C7",,516,,309,,92,,125,
"20130331","S08000019",,"Inpatient/Day case","C7",,684,,8,,47,,68,
"20140331","S08000019",,"Inpatient/Day case","C7",,552,,0,,58,,77,
"20150331","S08000019",,"Inpatient/Day case","C7",,517,,0,,49,,66,
"20160331","S08000019",,"Inpatient/Day case","C7",,522,,3,,67,,82.9,
"20170331","S08000019",,"Inpatient/Day case","C7",,480,,2,,74,,83,
"20180331","S08000019",,"Inpatient/Day case","C7",,445,,57,,78,,89,
"20190331","S08000019",,"Inpatient/Day case","C7",,483,,1,,51,,71,
"20200331","S08000019",,"Inpatient/Day case","C7",,454,,5,,49,,71,
"20210331","S08000019",,"Inpatient/Day case","C7",,165,,54,,63,,120,
"20220331","S08000019",,"Inpatient/Day case","C7",,472,,109,,55,,126.8,
"20121231","S08000019",,"Inpatient/Day case","C7",,254,,0,,46,,56,
"20131231","S08000019",,"Inpatient/Day case","C7",,596,,4,,53,,73,
"20141231","S08000019",,"Inpatient/Day case","C7",,433,,0,,42,,67.8,
"20151231","S08000019",,"Inpatient/Day case","C7",,446,,0,,61,,76,
"20161231","S08000019",,"Inpatient/Day case","C7",,510,,3,,75,,83,
"20171231","S08000019",,"Inpatient/Day case","C7",,488,,10,,77,,84,
"20181231","S08000019",,"Inpatient/Day case","C7",,532,,74,,56.5,,88.9,
"20191231","S08000019",,"Inpatient/Day case","C7",,457,,7,,45,,64.4,
"20201231","S08000019",,"Inpatient/Day case","C7",,254,,102,,69,,247.7,
"20211231","S08000019",,"Inpatient/Day case","C7",,486,,300,,92,,131,
"20130630","S08000019",,"Inpatient/Day case","C8",,610,,22,,61,,82,
"20140630","S08000019",,"Inpatient/Day case","C8",,674,,0,,68,,82,
"20150630","S08000019",,"Inpatient/Day case","C8",,712,,1,,69,,82,
"20160630","S08000019",,"Inpatient/Day case","C8",,438,,19,,69,,83,
"20170630","S08000019",,"Inpatient/Day case","C8",,524,,381,,114,,167.7,
"20180630","S08000019",,"Inpatient/Day case","C8",,596,,486,,175,,264,
"20190630","S08000019",,"Inpatient/Day case","C8",,520,,368,,131,,258.2,
"20200630","S08000019",,"Inpatient/Day case","C8",,41,,37,,176,,285,
"20210630","S08000019",,"Inpatient/Day case","C8",,555,,363,,135,,436,
"20220630","S08000019",,"Inpatient/Day case","C8",,523,,297,,103,,267,
"20130930","S08000019",,"Inpatient/Day case","C8",,593,,29,,67,,83,
"20140930","S08000019",,"Inpatient/Day case","C8",,687,,2,,78,,83,
"20150930","S08000019",,"Inpatient/Day case","C8",,535,,0,,68,,82,
"20160930","S08000019",,"Inpatient/Day case","C8",,494,,170,,80,,113.7,
"20170930","S08000019",,"Inpatient/Day case","C8",,467,,379,,141,,207.4,
"20180930","S08000019",,"Inpatient/Day case","C8",,474,,369,,163.5,,298.7,
"20190930","S08000019",,"Inpatient/Day case","C8",,509,,342,,126,,295,
"20200930","S08000019",,"Inpatient/Day case","C8",,454,,374,,208,,324,
"20210930","S08000019",,"Inpatient/Day case","C8",,459,,281,,115,,384.6,
"20220930","S08000019",,"Inpatient/Day case","C8",,591,,362,,118,,313,
"20130331","S08000019",,"Inpatient/Day case","C8",,579,,14,,68,,83,
"20140331","S08000019",,"Inpatient/Day case","C8",,783,,0,,68,,83,
"20150331","S08000019",,"Inpatient/Day case","C8",,727,,11,,76,,84,
"20160331","S08000019",,"Inpatient/Day case","C8",,553,,44,,79,,84,
"20170331","S08000019",,"Inpatient/Day case","C8",,688,,574,,116,,163,
"20180331","S08000019",,"Inpatient/Day case","C8",,469,,411,,184,,267.2,
"20190331","S08000019",,"Inpatient/Day case","C8",,566,,428,,141,,260.5,
"20200331","S08000019",,"Inpatient/Day case","C8",,540,,335,,116.5,,250.1,
"20210331","S08000019",,"Inpatient/Day case","C8",,316,,192,,128,,433.5,
