_id,Quarter,HB,HBQF,HBT,CancerType,CancerTypeQF,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferrals62DayStandardQF,NumberOfEligibleReferralsTreatedWithin62Days,NumberOfEligibleReferralsTreatedWithin62DaysQF
16551,2021Q1,S08000015,"",S08000015,Melanoma,"",6,r,6,r
16552,2021Q1,S08000015,"",S08000015,Ovarian,"",4,r,4,r
16553,2021Q1,S08000015,"",S08000015,Upper GI,"",22,r,19,r
16554,2021Q1,S08000015,"",S08000015,Urological,"",30,r,30,r
16555,2021Q1,S08000015,"",S08000017,Breast,"",3,r,2,r
16556,2021Q1,S08000015,"",S08000031,Cervical,"",2,r,1,r
16557,2021Q1,S08000015,"",S08000031,Colorectal,"",5,r,0,r
16558,2021Q1,S08000015,"",S08000031,Head & Neck,"",6,r,4,r
16559,2021Q1,S08000015,"",S08000031,Lung,"",16,r,16,r
16560,2021Q1,S08000015,"",S08000031,Ovarian,"",1,r,0,r
16561,2021Q1,S08000015,"",S08000031,Upper GI,"",9,r,8,r
16562,2021Q1,S08000015,"",S08000031,Urological,"",3,r,3,r
16563,2021Q1,S08000015,"",SB0801,Lung,"",4,r,4,r
16564,2021Q1,S08000016,"",S08000016,Breast,"",11,r,11,r
16565,2021Q1,S08000016,"",S08000016,Cervical,"",1,r,1,r
16566,2021Q1,S08000016,"",S08000016,Colorectal,"",16,r,16,r
16567,2021Q1,S08000016,"",S08000016,Lung,"",12,r,12,r
16568,2021Q1,S08000016,"",S08000016,Lymphoma,"",4,r,4,r
16569,2021Q1,S08000016,"",S08000016,Melanoma,"",6,r,6,r
16570,2021Q1,S08000016,"",S08000016,Upper GI,"",1,r,1,r
16571,2021Q1,S08000016,"",S08000016,Urological,"",9,r,8,r
16572,2021Q1,S08000016,"",S08000024,Colorectal,"",2,r,2,r
16573,2021Q1,S08000016,"",S08000024,Head & Neck,"",3,r,3,r
16574,2021Q1,S08000016,"",S08000024,Lymphoma,"",1,r,1,r
16575,2021Q1,S08000016,"",S08000024,Ovarian,"",1,r,1,r
16576,2021Q1,S08000016,"",S08000024,Upper GI,"",4,r,4,r
16577,2021Q1,S08000016,"",S08000024,Urological,"",4,r,2,r
16578,2021Q1,S08000017,"",S08000017,Breast,"",22,r,20,r
16579,2021Q1,S08000017,"",S08000017,Cervical,"",1,r,1,r
16580,2021Q1,S08000017,"",S08000017,Colorectal,"",17,r,15,r
16581,2021Q1,S08000017,"",S08000017,Head & Neck,"",1,r,1,r
16582,2021Q1,S08000017,"",S08000017,Lung,"",17,r,17,r
16583,2021Q1,S08000017,"",S08000017,Lymphoma,"",4,r,4,r
16584,2021Q1,S08000017,"",S08000017,Melanoma,"",1,r,1,r
16585,2021Q1,S08000017,"",S08000017,Ovarian,"",3,r,3,r
16586,2021Q1,S08000017,"",S08000017,Upper GI,"",15,r,15,r
16587,2021Q1,S08000017,"",S08000017,Urological,"",23,r,15,r
16588,2021Q1,S08000017,"",S08000024,Head & Neck,"",3,r,3,r
16589,2021Q1,S08000017,"",S08000024,Lung,"",2,r,2,r
16590,2021Q1,S08000017,"",S08000024,Upper GI,"",1,r,1,r
16591,2021Q1,S08000017,"",S08000024,Urological,"",4,r,2,r
16592,2021Q1,S08000019,"",S08000019,Breast,"",34,r,34,r
16593,2021Q1,S08000019,"",S08000019,Colorectal,"",43,r,35,r
16594,2021Q1,S08000019,"",S08000019,Head & Neck,"",4,r,2,r
16595,2021Q1,S08000019,"",S08000019,Lung,"",28,r,26,r
16596,2021Q1,S08000019,"",S08000019,Lymphoma,"",10,r,10,r
16597,2021Q1,S08000019,"",S08000019,Melanoma,"",6,r,6,r
16598,2021Q1,S08000019,"",S08000019,Ovarian,"",2,r,2,r
16599,2021Q1,S08000019,"",S08000019,Upper GI,"",29,r,26,r
16600,2021Q1,S08000019,"",S08000019,Urological,"",50,r,42,r
16601,2021Q1,S08000019,"",S08000024,Upper GI,"",1,r,0,r
16602,2021Q1,S08000019,"",S08000031,Breast,"",1,r,1,r
16603,2021Q1,S08000019,"",S08000031,Cervical,"",3,r,3,r
16604,2021Q1,S08000019,"",S08000031,Colorectal,"",3,r,0,r
16605,2021Q1,S08000019,"",S08000031,Head & Neck,"",4,r,1,r
16606,2021Q1,S08000019,"",S08000031,Lung,"",4,r,4,r
16607,2021Q1,S08000019,"",S08000031,Lymphoma,"",2,r,0,r
16608,2021Q1,S08000019,"",S08000031,Ovarian,"",6,r,6,r
16609,2021Q1,S08000019,"",S08000031,Upper GI,"",2,r,0,r
16610,2021Q1,S08000019,"",S08000031,Urological,"",12,r,1,r
16611,2021Q1,S08000019,"",SB0801,Head & Neck,"",1,r,1,r
16612,2021Q1,S08000019,"",SB0801,Lung,"",8,r,6,r
16613,2021Q1,S08000020,"",S08000020,Breast,"",72,r,55,r
16614,2021Q1,S08000020,"",S08000020,Cervical,"",3,r,2,r
16615,2021Q1,S08000020,"",S08000020,Colorectal,"",46,r,37,r
16616,2021Q1,S08000020,"",S08000020,Head & Neck,"",15,r,12,r
16617,2021Q1,S08000020,"",S08000020,Lung,"",49,r,41,r
16618,2021Q1,S08000020,"",S08000020,Lymphoma,"",10,r,10,r
16619,2021Q1,S08000020,"",S08000020,Melanoma,"",8,r,8,r
16620,2021Q1,S08000020,"",S08000020,Ovarian,"",5,r,3,r
16621,2021Q1,S08000020,"",S08000020,Upper GI,"",37,r,35,r
16622,2021Q1,S08000020,"",S08000020,Urological,"",71,r,37,r
16623,2021Q1,S08000020,"",S08000022,Upper GI,"",1,r,1,r
16624,2021Q1,S08000020,"",S08000024,Urological,"",1,r,1,r
16625,2021Q1,S08000020,"",S08000025,Urological,"",1,r,0,r
16626,2021Q1,S08000022,"",S08000020,Ovarian,"",2,r,2,r
16627,2021Q1,S08000022,"",S08000020,Urological,"",3,r,0,r
16628,2021Q1,S08000022,"",S08000022,Breast,"",47,r,44,r
16629,2021Q1,S08000022,"",S08000022,Colorectal,"",37,r,24,r
16630,2021Q1,S08000022,"",S08000022,Head & Neck,"",6,r,4,r
16631,2021Q1,S08000022,"",S08000022,Lung,"",30,r,30,r
16632,2021Q1,S08000022,"",S08000022,Lymphoma,"",10,r,9,r
16633,2021Q1,S08000022,"",S08000022,Melanoma,"",8,r,7,r
16634,2021Q1,S08000022,"",S08000022,Ovarian,"",5,r,5,r
16635,2021Q1,S08000022,"",S08000022,Upper GI,"",27,r,19,r
16636,2021Q1,S08000022,"",S08000022,Urological,"",48,r,15,r
16637,2021Q1,S08000022,"",S08000024,Lymphoma,"",1,r,1,r
16638,2021Q1,S08000022,"",S08000024,Urological,"",3,r,1,r
16639,2021Q1,S08000022,"",S08000030,Head & Neck,"",1,r,0,r
16640,2021Q1,S08000022,"",S08000031,Colorectal,"",1,r,1,r
16641,2021Q1,S08000022,"",S08000031,Melanoma,"",1,r,1,r
16642,2021Q1,S08000022,"",SB0801,Lung,"",1,r,1,r
16643,2021Q1,S08000024,"",S08000024,Breast,"",173,r,171,r
16644,2021Q1,S08000024,"",S08000024,Cervical,"",8,r,4,r
16645,2021Q1,S08000024,"",S08000024,Colorectal,"",87,r,75,r
16646,2021Q1,S08000024,"",S08000024,Head & Neck,"",28,r,26,r
16647,2021Q1,S08000024,"",S08000024,Lung,"",37,r,30,r
16648,2021Q1,S08000024,"",S08000024,Lymphoma,"",8,r,7,r
16649,2021Q1,S08000024,"",S08000024,Melanoma,"",19,r,17,r
16650,2021Q1,S08000024,"",S08000024,Ovarian,"",5,r,3,r
16651,2021Q1,S08000024,"",S08000024,Upper GI,"",71,r,65,r
16652,2021Q1,S08000024,"",S08000024,Urological,"",107,r,62,r
16653,2021Q1,S08000024,"",S08000029,Breast,"",1,r,1,r
16654,2021Q1,S08000024,"",S08000031,Urological,"",1,r,1,r
16655,2021Q1,S08000025,"",S08000020,Colorectal,"",1,r,1,r
16656,2021Q1,S08000025,"",S08000020,Ovarian,"",1,r,1,r
16657,2021Q1,S08000025,"",S08000020,Upper GI,"",1,r,1,r
16658,2021Q1,S08000025,"",S08000020,Urological,"",3,r,1,r
16659,2021Q1,S08000025,"",S08000025,Colorectal,"",2,r,2,r
16660,2021Q1,S08000025,"",S08000025,Upper GI,"",3,r,3,r
16661,2021Q1,S08000026,"",S08000020,Upper GI,"",1,r,1,r
16662,2021Q1,S08000026,"",S08000026,Breast,"",2,r,2,r
16663,2021Q1,S08000026,"",S08000026,Colorectal,"",1,r,1,r
16664,2021Q1,S08000026,"",S08000026,Upper GI,"",1,r,1,r
16665,2021Q1,S08000026,"",S08000026,Urological,"",2,r,2,r
16666,2021Q1,S08000028,"",S08000022,Head & Neck,"",1,r,1,r
16667,2021Q1,S08000028,"",S08000022,Lung,"",2,r,2,r
16668,2021Q1,S08000028,"",S08000022,Upper GI,"",2,r,2,r
16669,2021Q1,S08000028,"",S08000022,Urological,"",2,r,1,r
16670,2021Q1,S08000028,"",S08000028,Lung,"",3,r,3,r
16671,2021Q1,S08000028,"",S08000028,Urological,"",2,r,1,r
16672,2021Q1,S08000028,"",S08000031,Ovarian,"",1,r,0,r
16673,2021Q1,S08000029,"",S08000024,Cervical,"",2,r,2,r
16674,2021Q1,S08000029,"",S08000024,Colorectal,"",3,r,2,r
16675,2021Q1,S08000029,"",S08000024,Head & Neck,"",3,r,2,r
16676,2021Q1,S08000029,"",S08000024,Lung,"",9,r,8,r
16677,2021Q1,S08000029,"",S08000024,Upper GI,"",7,r,7,r
16678,2021Q1,S08000029,"",S08000024,Urological,"",13,r,0,r
16679,2021Q1,S08000029,"",S08000029,Breast,"",48,r,39,r
16680,2021Q1,S08000029,"",S08000029,Cervical,"",1,r,0,r
16681,2021Q1,S08000029,"",S08000029,Colorectal,"",37,r,36,r
16682,2021Q1,S08000029,"",S08000029,Head & Neck,"",4,r,4,r
16683,2021Q1,S08000029,"",S08000029,Lung,"",23,r,21,r
16684,2021Q1,S08000029,"",S08000029,Lymphoma,"",4,r,3,r
16685,2021Q1,S08000029,"",S08000029,Melanoma,"",9,r,7,r
16686,2021Q1,S08000029,"",S08000029,Ovarian,"",2,r,2,r
16687,2021Q1,S08000029,"",S08000029,Upper GI,"",8,r,6,r
16688,2021Q1,S08000029,"",S08000029,Urological,"",27,r,24,r
16689,2021Q1,S08000029,"",S08000030,Head & Neck,"",1,r,1,r
16690,2021Q1,S08000030,"",S08000020,Cervical,"",1,r,1,r
16691,2021Q1,S08000030,"",S08000020,Lung,"",1,r,1,r
16692,2021Q1,S08000030,"",S08000024,Lung,"",1,r,1,r
16693,2021Q1,S08000030,"",S08000024,Urological,"",1,r,1,r
16694,2021Q1,S08000030,"",S08000030,Breast,"",55,r,54,r
16695,2021Q1,S08000030,"",S08000030,Cervical,"",1,r,1,r
16696,2021Q1,S08000030,"",S08000030,Colorectal,"",24,r,23,r
16697,2021Q1,S08000030,"",S08000030,Lung,"",56,r,53,r
16698,2021Q1,S08000030,"",S08000030,Melanoma,"",5,r,4,r
16699,2021Q1,S08000030,"",S08000030,Ovarian,"",1,r,1,r
16700,2021Q1,S08000030,"",S08000030,Upper GI,"",24,r,23,r
16701,2021Q1,S08000030,"",S08000030,Urological,"",25,r,21,r
16702,2021Q1,S08000030,"",SB0801,Colorectal,"",2,r,2,r
16703,2021Q1,S08000031,"",S08000015,Breast,"",1,r,1,r
16704,2021Q1,S08000031,"",S08000019,Breast,"",1,r,1,r
16705,2021Q1,S08000031,"",S08000031,Breast,"",250,r,246,r
16706,2021Q1,S08000031,"",S08000031,Cervical,"",10,r,8,r
16707,2021Q1,S08000031,"",S08000031,Colorectal,"",133,r,103,r
16708,2021Q1,S08000031,"",S08000031,Head & Neck,"",46,r,41,r
16709,2021Q1,S08000031,"",S08000031,Lung,"",139,r,120,r
16710,2021Q1,S08000031,"",S08000031,Lymphoma,"",23,r,22,r
16711,2021Q1,S08000031,"",S08000031,Melanoma,"",44,r,44,r
16712,2021Q1,S08000031,"",S08000031,Ovarian,"",15,r,14,r
16713,2021Q1,S08000031,"",S08000031,Upper GI,"",99,r,68,r
16714,2021Q1,S08000031,"",S08000031,Urological,"",176,r,105,r
16715,2021Q1,S08000031,"",S08000032,Breast,"",54,r,50,r
16716,2021Q1,S08000031,"",SB0801,Breast,"",1,r,1,r
16717,2021Q1,S08000031,"",SB0801,Colorectal,"",1,r,0,r
16718,2021Q1,S08000031,"",SB0801,Lung,"",18,r,8,r
16719,2021Q1,S08000032,"",S08000024,Upper GI,"",1,r,1,r
16720,2021Q1,S08000032,"",S08000031,Breast,"",3,r,3,r
16721,2021Q1,S08000032,"",S08000031,Cervical,"",6,r,4,r
16722,2021Q1,S08000032,"",S08000031,Head & Neck,"",6,r,6,r
16723,2021Q1,S08000032,"",S08000031,Lung,"",14,r,14,r
16724,2021Q1,S08000032,"",S08000031,Lymphoma,"",1,r,1,r
16725,2021Q1,S08000032,"",S08000031,Melanoma,"",1,r,1,r
16726,2021Q1,S08000032,"",S08000031,Ovarian,"",5,r,3,r
16727,2021Q1,S08000032,"",S08000031,Upper GI,"",9,r,7,r
16728,2021Q1,S08000032,"",S08000031,Urological,"",10,r,5,r
16729,2021Q1,S08000032,"",S08000032,Breast,"",49,r,48,r
16730,2021Q1,S08000032,"",S08000032,Cervical,"",2,r,2,r
16731,2021Q1,S08000032,"",S08000032,Colorectal,"",54,r,49,r
16732,2021Q1,S08000032,"",S08000032,Head & Neck,"",16,r,15,r
16733,2021Q1,S08000032,"",S08000032,Lung,"",33,r,33,r
16734,2021Q1,S08000032,"",S08000032,Lymphoma,"",12,r,12,r
16735,2021Q1,S08000032,"",S08000032,Melanoma,"",28,r,28,r
16736,2021Q1,S08000032,"",S08000032,Ovarian,"",4,r,4,r
16737,2021Q1,S08000032,"",S08000032,Upper GI,"",38,r,34,r
16738,2021Q1,S08000032,"",S08000032,Urological,"",40,r,31,r
16739,2021Q1,S08000032,"",SB0801,Lung,"",7,r,7,r
16740,2021Q1,S92000003,d,S08000015,Breast,"",91,r,54,r
16741,2021Q1,S92000003,d,S08000015,Cervical,"",5,r,5,r
16742,2021Q1,S92000003,d,S08000015,Colorectal,"",28,r,23,r
16743,2021Q1,S92000003,d,S08000015,Head & Neck,"",4,r,4,r
16744,2021Q1,S92000003,d,S08000015,Lung,"",32,r,32,r
16745,2021Q1,S92000003,d,S08000015,Lymphoma,"",3,r,2,r
16746,2021Q1,S92000003,d,S08000015,Melanoma,"",6,r,6,r
16747,2021Q1,S92000003,d,S08000015,Ovarian,"",4,r,4,r
16748,2021Q1,S92000003,d,S08000015,Upper GI,"",22,r,19,r
16749,2021Q1,S92000003,d,S08000015,Urological,"",30,r,30,r
16750,2021Q1,S92000003,d,S08000016,Breast,"",11,r,11,r
16751,2021Q1,S92000003,d,S08000016,Cervical,"",1,r,1,r
16752,2021Q1,S92000003,d,S08000016,Colorectal,"",16,r,16,r
16753,2021Q1,S92000003,d,S08000016,Lung,"",12,r,12,r
16754,2021Q1,S92000003,d,S08000016,Lymphoma,"",4,r,4,r
16755,2021Q1,S92000003,d,S08000016,Melanoma,"",6,r,6,r
16756,2021Q1,S92000003,d,S08000016,Upper GI,"",1,r,1,r
16757,2021Q1,S92000003,d,S08000016,Urological,"",9,r,8,r
16758,2021Q1,S92000003,d,S08000017,Breast,"",25,r,22,r
16759,2021Q1,S92000003,d,S08000017,Cervical,"",1,r,1,r
16760,2021Q1,S92000003,d,S08000017,Colorectal,"",17,r,15,r
16761,2021Q1,S92000003,d,S08000017,Head & Neck,"",1,r,1,r
16762,2021Q1,S92000003,d,S08000017,Lung,"",17,r,17,r
16763,2021Q1,S92000003,d,S08000017,Lymphoma,"",4,r,4,r
16764,2021Q1,S92000003,d,S08000017,Melanoma,"",1,r,1,r
16765,2021Q1,S92000003,d,S08000017,Ovarian,"",3,r,3,r
16766,2021Q1,S92000003,d,S08000017,Upper GI,"",15,r,15,r
16767,2021Q1,S92000003,d,S08000017,Urological,"",23,r,15,r
16768,2021Q1,S92000003,d,S08000019,Breast,"",35,r,35,r
16769,2021Q1,S92000003,d,S08000019,Colorectal,"",43,r,35,r
16770,2021Q1,S92000003,d,S08000019,Head & Neck,"",4,r,2,r
16771,2021Q1,S92000003,d,S08000019,Lung,"",28,r,26,r
16772,2021Q1,S92000003,d,S08000019,Lymphoma,"",10,r,10,r
16773,2021Q1,S92000003,d,S08000019,Melanoma,"",6,r,6,r
16774,2021Q1,S92000003,d,S08000019,Ovarian,"",2,r,2,r
16775,2021Q1,S92000003,d,S08000019,Upper GI,"",29,r,26,r
16776,2021Q1,S92000003,d,S08000019,Urological,"",50,r,42,r
16777,2021Q1,S92000003,d,S08000020,Breast,"",72,r,55,r
16778,2021Q1,S92000003,d,S08000020,Cervical,"",4,r,3,r
16779,2021Q1,S92000003,d,S08000020,Colorectal,"",47,r,38,r
16780,2021Q1,S92000003,d,S08000020,Head & Neck,"",15,r,12,r
16781,2021Q1,S92000003,d,S08000020,Lung,"",50,r,42,r
16782,2021Q1,S92000003,d,S08000020,Lymphoma,"",10,r,10,r
16783,2021Q1,S92000003,d,S08000020,Melanoma,"",8,r,8,r
16784,2021Q1,S92000003,d,S08000020,Ovarian,"",8,r,6,r
16785,2021Q1,S92000003,d,S08000020,Upper GI,"",39,r,37,r
16786,2021Q1,S92000003,d,S08000020,Urological,"",77,r,38,r
16787,2021Q1,S92000003,d,S08000022,Breast,"",47,r,44,r
16788,2021Q1,S92000003,d,S08000022,Colorectal,"",37,r,24,r
16789,2021Q1,S92000003,d,S08000022,Head & Neck,"",7,r,5,r
16790,2021Q1,S92000003,d,S08000022,Lung,"",32,r,32,r
16791,2021Q1,S92000003,d,S08000022,Lymphoma,"",10,r,9,r
16792,2021Q1,S92000003,d,S08000022,Melanoma,"",8,r,7,r
16793,2021Q1,S92000003,d,S08000022,Ovarian,"",5,r,5,r
16794,2021Q1,S92000003,d,S08000022,Upper GI,"",30,r,22,r
16795,2021Q1,S92000003,d,S08000022,Urological,"",50,r,16,r
16796,2021Q1,S92000003,d,S08000024,Breast,"",173,r,171,r
16797,2021Q1,S92000003,d,S08000024,Cervical,"",10,r,6,r
16798,2021Q1,S92000003,d,S08000024,Colorectal,"",92,r,79,r
16799,2021Q1,S92000003,d,S08000024,Head & Neck,"",37,r,34,r
16800,2021Q1,S92000003,d,S08000024,Lung,"",49,r,41,r
16801,2021Q1,S92000003,d,S08000024,Lymphoma,"",10,r,9,r
16802,2021Q1,S92000003,d,S08000024,Melanoma,"",19,r,17,r
16803,2021Q1,S92000003,d,S08000024,Ovarian,"",6,r,4,r
16804,2021Q1,S92000003,d,S08000024,Upper GI,"",85,r,78,r
16805,2021Q1,S92000003,d,S08000024,Urological,"",133,r,69,r
16806,2021Q1,S92000003,d,S08000025,Colorectal,"",2,r,2,r
16807,2021Q1,S92000003,d,S08000025,Upper GI,"",3,r,3,r
16808,2021Q1,S92000003,d,S08000025,Urological,"",1,r,0,r
16809,2021Q1,S92000003,d,S08000026,Breast,"",2,r,2,r
16810,2021Q1,S92000003,d,S08000026,Colorectal,"",1,r,1,r
16811,2021Q1,S92000003,d,S08000026,Upper GI,"",1,r,1,r
16812,2021Q1,S92000003,d,S08000026,Urological,"",2,r,2,r
16813,2021Q1,S92000003,d,S08000028,Lung,"",3,r,3,r
16814,2021Q1,S92000003,d,S08000028,Urological,"",2,r,1,r
16815,2021Q1,S92000003,d,S08000029,Breast,"",49,r,40,r
16816,2021Q1,S92000003,d,S08000029,Cervical,"",1,r,0,r
16817,2021Q1,S92000003,d,S08000029,Colorectal,"",37,r,36,r
16818,2021Q1,S92000003,d,S08000029,Head & Neck,"",4,r,4,r
16819,2021Q1,S92000003,d,S08000029,Lung,"",23,r,21,r
16820,2021Q1,S92000003,d,S08000029,Lymphoma,"",4,r,3,r
16821,2021Q1,S92000003,d,S08000029,Melanoma,"",9,r,7,r
16822,2021Q1,S92000003,d,S08000029,Ovarian,"",2,r,2,r
16823,2021Q1,S92000003,d,S08000029,Upper GI,"",8,r,6,r
16824,2021Q1,S92000003,d,S08000029,Urological,"",27,r,24,r
16825,2021Q1,S92000003,d,S08000030,Breast,"",55,r,54,r
16826,2021Q1,S92000003,d,S08000030,Cervical,"",1,r,1,r
16827,2021Q1,S92000003,d,S08000030,Colorectal,"",24,r,23,r
16828,2021Q1,S92000003,d,S08000030,Head & Neck,"",2,r,1,r
16829,2021Q1,S92000003,d,S08000030,Lung,"",56,r,53,r
16830,2021Q1,S92000003,d,S08000030,Melanoma,"",5,r,4,r
16831,2021Q1,S92000003,d,S08000030,Ovarian,"",1,r,1,r
16832,2021Q1,S92000003,d,S08000030,Upper GI,"",24,r,23,r
16833,2021Q1,S92000003,d,S08000030,Urological,"",25,r,21,r
16834,2021Q1,S92000003,d,S08000031,Breast,"",254,r,250,r
16835,2021Q1,S92000003,d,S08000031,Cervical,"",21,r,16,r
16836,2021Q1,S92000003,d,S08000031,Colorectal,"",142,r,104,r
16837,2021Q1,S92000003,d,S08000031,Head & Neck,"",62,r,52,r
16838,2021Q1,S92000003,d,S08000031,Lung,"",173,r,154,r
16839,2021Q1,S92000003,d,S08000031,Lymphoma,"",26,r,23,r
16840,2021Q1,S92000003,d,S08000031,Melanoma,"",46,r,46,r
16841,2021Q1,S92000003,d,S08000031,Ovarian,"",28,r,23,r
16842,2021Q1,S92000003,d,S08000031,Upper GI,"",119,r,83,r
16843,2021Q1,S92000003,d,S08000031,Urological,"",202,r,115,r
16844,2021Q1,S92000003,d,S08000032,Breast,"",103,r,98,r
16845,2021Q1,S92000003,d,S08000032,Cervical,"",2,r,2,r
16846,2021Q1,S92000003,d,S08000032,Colorectal,"",54,r,49,r
16847,2021Q1,S92000003,d,S08000032,Head & Neck,"",16,r,15,r
16848,2021Q1,S92000003,d,S08000032,Lung,"",33,r,33,r
16849,2021Q1,S92000003,d,S08000032,Lymphoma,"",12,r,12,r
16850,2021Q1,S92000003,d,S08000032,Melanoma,"",28,r,28,r
16851,2021Q1,S92000003,d,S08000032,Ovarian,"",4,r,4,r
16852,2021Q1,S92000003,d,S08000032,Upper GI,"",38,r,34,r
16853,2021Q1,S92000003,d,S08000032,Urological,"",40,r,31,r
16854,2021Q1,S92000003,d,SB0801,Breast,"",1,r,1,r
16855,2021Q1,S92000003,d,SB0801,Colorectal,"",3,r,2,r
16856,2021Q1,S92000003,d,SB0801,Head & Neck,"",1,r,1,r
16857,2021Q1,S92000003,d,SB0801,Lung,"",38,r,26,r
16858,2021Q1,S08000015,"",S08000015,All Cancer Types,d,224,r,178,r
16859,2021Q1,S08000015,"",S08000017,All Cancer Types,d,3,r,2,r
16860,2021Q1,S08000015,"",S08000031,All Cancer Types,d,42,r,32,r
16861,2021Q1,S08000015,"",SB0801,All Cancer Types,d,4,r,4,r
16862,2021Q1,S08000016,"",S08000016,All Cancer Types,d,60,r,59,r
16863,2021Q1,S08000016,"",S08000024,All Cancer Types,d,15,r,13,r
16864,2021Q1,S08000017,"",S08000017,All Cancer Types,d,104,r,92,r
16865,2021Q1,S08000017,"",S08000024,All Cancer Types,d,10,r,8,r
16866,2021Q1,S08000019,"",S08000019,All Cancer Types,d,206,r,183,r
16867,2021Q1,S08000019,"",S08000024,All Cancer Types,d,1,r,0,r
16868,2021Q1,S08000019,"",S08000031,All Cancer Types,d,37,r,16,r
16869,2021Q1,S08000019,"",SB0801,All Cancer Types,d,9,r,7,r
16870,2021Q1,S08000020,"",S08000020,All Cancer Types,d,316,r,240,r
16871,2021Q1,S08000020,"",S08000022,All Cancer Types,d,1,r,1,r
16872,2021Q1,S08000020,"",S08000024,All Cancer Types,d,1,r,1,r
16873,2021Q1,S08000020,"",S08000025,All Cancer Types,d,1,r,0,r
16874,2021Q1,S08000022,"",S08000020,All Cancer Types,d,5,r,2,r
16875,2021Q1,S08000022,"",S08000022,All Cancer Types,d,218,r,157,r
16876,2021Q1,S08000022,"",S08000024,All Cancer Types,d,4,r,2,r
16877,2021Q1,S08000022,"",S08000030,All Cancer Types,d,1,r,0,r
16878,2021Q1,S08000022,"",S08000031,All Cancer Types,d,2,r,2,r
16879,2021Q1,S08000022,"",SB0801,All Cancer Types,d,1,r,1,r
16880,2021Q1,S08000024,"",S08000024,All Cancer Types,d,543,r,460,r
16881,2021Q1,S08000024,"",S08000029,All Cancer Types,d,1,r,1,r
16882,2021Q1,S08000024,"",S08000031,All Cancer Types,d,1,r,1,r
16883,2021Q1,S08000025,"",S08000020,All Cancer Types,d,6,r,4,r
16884,2021Q1,S08000025,"",S08000025,All Cancer Types,d,5,r,5,r
16885,2021Q1,S08000026,"",S08000020,All Cancer Types,d,1,r,1,r
16886,2021Q1,S08000026,"",S08000026,All Cancer Types,d,6,r,6,r
16887,2021Q1,S08000028,"",S08000022,All Cancer Types,d,7,r,6,r
16888,2021Q1,S08000028,"",S08000028,All Cancer Types,d,5,r,4,r
16889,2021Q1,S08000028,"",S08000031,All Cancer Types,d,1,r,0,r
16890,2021Q1,S08000029,"",S08000024,All Cancer Types,d,37,r,21,r
16891,2021Q1,S08000029,"",S08000029,All Cancer Types,d,163,r,142,r
16892,2021Q1,S08000029,"",S08000030,All Cancer Types,d,1,r,1,r
16893,2021Q1,S08000030,"",S08000020,All Cancer Types,d,2,r,2,r
16894,2021Q1,S08000030,"",S08000024,All Cancer Types,d,2,r,2,r
16895,2021Q1,S08000030,"",S08000030,All Cancer Types,d,191,r,180,r
16896,2021Q1,S08000030,"",SB0801,All Cancer Types,d,2,r,2,r
16897,2021Q1,S08000031,"",S08000015,All Cancer Types,d,1,r,1,r
16898,2021Q1,S08000031,"",S08000019,All Cancer Types,d,1,r,1,r
16899,2021Q1,S08000031,"",S08000031,All Cancer Types,d,935,r,771,r
16900,2021Q1,S08000031,"",S08000032,All Cancer Types,d,54,r,50,r
16901,2021Q1,S08000031,"",SB0801,All Cancer Types,d,20,r,9,r
16902,2021Q1,S08000032,"",S08000024,All Cancer Types,d,1,r,1,r
16903,2021Q1,S08000032,"",S08000031,All Cancer Types,d,55,r,44,r
16904,2021Q1,S08000032,"",S08000032,All Cancer Types,d,276,r,256,r
16905,2021Q1,S08000032,"",SB0801,All Cancer Types,d,7,r,7,r
16906,2021Q1,S92000003,d,S08000015,All Cancer Types,d,225,r,179,r
16907,2021Q1,S92000003,d,S08000016,All Cancer Types,d,60,r,59,r
16908,2021Q1,S92000003,d,S08000017,All Cancer Types,d,107,r,94,r
16909,2021Q1,S92000003,d,S08000019,All Cancer Types,d,207,r,184,r
16910,2021Q1,S92000003,d,S08000020,All Cancer Types,d,330,r,249,r
16911,2021Q1,S92000003,d,S08000022,All Cancer Types,d,226,r,164,r
16912,2021Q1,S92000003,d,S08000024,All Cancer Types,d,614,r,508,r
16913,2021Q1,S92000003,d,S08000025,All Cancer Types,d,6,r,5,r
16914,2021Q1,S92000003,d,S08000026,All Cancer Types,d,6,r,6,r
16915,2021Q1,S92000003,d,S08000028,All Cancer Types,d,5,r,4,r
16916,2021Q1,S92000003,d,S08000029,All Cancer Types,d,164,r,143,r
16917,2021Q1,S92000003,d,S08000030,All Cancer Types,d,193,r,181,r
16918,2021Q1,S92000003,d,S08000031,All Cancer Types,d,1073,r,866,r
16919,2021Q1,S92000003,d,S08000032,All Cancer Types,d,330,r,306,r
16920,2021Q1,S92000003,d,SB0801,All Cancer Types,d,43,r,30,r
16921,2021Q2,S08000015,"",S08000015,Breast,"",88,r,60,r
16922,2021Q2,S08000015,"",S08000015,Colorectal,"",43,r,39,r
16923,2021Q2,S08000015,"",S08000015,Head & Neck,"",5,r,5,r
16924,2021Q2,S08000015,"",S08000015,Lung,"",35,r,35,r
16925,2021Q2,S08000015,"",S08000015,Lymphoma,"",8,r,8,r
16926,2021Q2,S08000015,"",S08000015,Melanoma,"",10,r,10,r
