id,mdate,year,month,iswinter,hb,hb_name,age_group,reason_for_delay,number_of_delayed_bed_days,avg_20182019,percent_var
13297,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,18-74,Health and Social Care Reasons,204,174.33333333333331,17.017208413001924
13298,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,18-74,Patient and Family Related Reasons,0,32.708333333333336,-100
13299,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,18-74,Code 9 AWI,30,67.29166666666666,-55.41795665634674
13300,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,18-74,Code 9 Non-AWI,0,24.458333333333336,-100
13301,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,75plus,All Delay Reasons,877,710.1666666666666,23.492137995775643
13302,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,75plus,Health and Social Care Reasons,696,575.4583333333334,20.947071175150235
13303,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,75plus,Patient and Family Related Reasons,47,30.583333333333336,53.67847411444141
13304,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,75plus,Code 9 AWI,134,95.83333333333334,39.82608695652172
13305,2021-06-01,2021,6,FALSE,S08000016,NHS Borders,75plus,Code 9 Non-AWI,0,8.291666666666666,-100
13306,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,All (18plus),All Delay Reasons,1297,1421.7916666666665,-8.777071183659105
13307,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,All (18plus),Health and Social Care Reasons,1042,1153.625,-9.676021237403836
13308,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,All (18plus),Patient and Family Related Reasons,9,38.91666666666667,-76.87366167023555
13309,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,All (18plus),Code 9 AWI,181,175.58333333333334,3.0849549121974316
13310,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,All (18plus),Code 9 Non-AWI,65,53.66666666666667,21.118012422360238
13311,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,18-74,All Delay Reasons,464,441.20833333333337,5.1657380300311555
13312,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,18-74,Health and Social Care Reasons,404,321.08333333333337,25.82403322086684
13313,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,18-74,Patient and Family Related Reasons,0,11.5,-100
13314,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,18-74,Code 9 AWI,0,65.41666666666666,-100
13315,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,18-74,Code 9 Non-AWI,60,43.20833333333333,38.862102217936375
13316,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,75plus,All Delay Reasons,833,980.5833333333333,-15.050565139797731
13317,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,75plus,Health and Social Care Reasons,638,832.5416666666667,-23.36719883889696
13318,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,75plus,Patient and Family Related Reasons,9,27.416666666666668,-67.17325227963526
13319,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,75plus,Code 9 AWI,181,110.16666666666666,64.29652042360061
13320,2021-06-01,2021,6,FALSE,S08000017,NHS Dumfries and Galloway,75plus,Code 9 Non-AWI,5,10.458333333333334,-52.191235059760956
13321,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,All (18plus),All Delay Reasons,2343,2663.9166666666665,-12.046798260706348
13322,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,All (18plus),Health and Social Care Reasons,1556,1752.625,-11.218885956779117
13323,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,All (18plus),Patient and Family Related Reasons,126,169,-25.443786982248522
13324,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,All (18plus),Code 9 AWI,530,514.2083333333334,3.071063933230687
13325,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,All (18plus),Code 9 Non-AWI,131,228.08333333333331,-42.56485202776763
13326,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,18-74,All Delay Reasons,835,774,7.881136950904393
13327,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,18-74,Health and Social Care Reasons,508,405.79166666666663,25.187390902556743
13328,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,18-74,Patient and Family Related Reasons,64,19.791666666666664,223.36842105263165
13329,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,18-74,Code 9 AWI,162,147.79166666666666,9.613758105441226
13330,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,18-74,Code 9 Non-AWI,101,200.625,-49.65732087227414
13331,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,75plus,All Delay Reasons,1508,1889.9166666666667,-20.208122051236828
13332,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,75plus,Health and Social Care Reasons,1048,1346.8333333333333,-22.18784803860908
13333,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,75plus,Patient and Family Related Reasons,62,149.20833333333334,-58.44736107232617
13334,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,75plus,Code 9 AWI,368,366.4166666666667,0.4321128041846662
13335,2021-06-01,2021,6,FALSE,S08000019,NHS Forth Valley,75plus,Code 9 Non-AWI,30,27.458333333333332,9.25644916540213
13336,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,All (18plus),All Delay Reasons,1590,3568.2083333333335,-55.43982157245116
13337,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,All (18plus),Health and Social Care Reasons,1156,2892.7916666666665,-60.03860169674622
13338,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,All (18plus),Patient and Family Related Reasons,44,101.04166666666666,-56.45360824742268
13339,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,All (18plus),Code 9 AWI,240,414.3333333333333,-42.0756234915527
13340,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,All (18plus),Code 9 Non-AWI,150,160.04166666666666,-6.274407706326472
13341,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,18-74,All Delay Reasons,483,947.4166666666666,-49.01926290790747
13342,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,18-74,Health and Social Care Reasons,386,647.5416666666666,-40.38993629753555
13343,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,18-74,Patient and Family Related Reasons,4,20.708333333333336,-80.6841046277666
13344,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,18-74,Code 9 AWI,36,153.5,-76.54723127035831
13345,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,18-74,Code 9 Non-AWI,57,125.66666666666667,-54.64190981432361
13346,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,75plus,All Delay Reasons,1107,2620.7916666666665,-57.76085470357239
13347,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,75plus,Health and Social Care Reasons,770,2245.25,-65.705378020265
13348,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,75plus,Patient and Family Related Reasons,40,80.33333333333333,-50.20746887966805
13349,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,75plus,Code 9 AWI,204,260.8333333333333,-21.789137380191686
13350,2021-06-01,2021,6,FALSE,S08000020,NHS Grampian,75plus,Code 9 Non-AWI,93,34.375,170.54545454545453
13351,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,All (18plus),All Delay Reasons,2715,3831.0416666666665,-29.131546032954482
13352,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,All (18plus),Health and Social Care Reasons,1996,2818.3333333333335,-29.178001182732114
13353,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,All (18plus),Patient and Family Related Reasons,95,99.83333333333334,-4.841402337228724
13354,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,All (18plus),Code 9 AWI,497,600.6666666666667,-17.25860155382909
13355,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,All (18plus),Code 9 Non-AWI,127,312.20833333333337,-59.32203389830509
13356,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,18-74,All Delay Reasons,760,1040.875,-26.98450822625195
13357,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,18-74,Health and Social Care Reasons,590,665.1666666666666,-11.300425958406409
13358,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,18-74,Patient and Family Related Reasons,11,18.333333333333336,-40.00000000000001
13359,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,18-74,Code 9 AWI,60,173.29166666666669,-65.37629237797547
13360,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,18-74,Code 9 Non-AWI,99,184.08333333333334,-46.220009053870534
13361,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,75plus,All Delay Reasons,1955,2790.1666666666665,-29.93250104533779
13362,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,75plus,Health and Social Care Reasons,1406,2153.1666666666665,-34.700828237479676
13363,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,75plus,Patient and Family Related Reasons,84,81.5,3.067484662576687
13364,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,75plus,Code 9 AWI,437,427.375,2.2521205030710734
13365,2021-06-01,2021,6,FALSE,S08000022,NHS Highland,75plus,Code 9 Non-AWI,28,128.125,-78.14634146341463
13366,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,All (18plus),All Delay Reasons,5825,9461.625,-38.43552243932728
13367,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,All (18plus),Health and Social Care Reasons,4371,8265.083333333332,-47.11487079178471
13368,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,All (18plus),Patient and Family Related Reasons,159,235.375,-32.44822092405735
13369,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,All (18plus),Code 9 AWI,1134,833.5416666666667,36.045988502874266
13370,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,All (18plus),Code 9 Non-AWI,161,127.625,26.15083251714006
13371,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,18-74,All Delay Reasons,2002,2761.1666666666665,-27.494416611335787
13372,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,18-74,Health and Social Care Reasons,1359,2309.75,-41.16246347007252
13373,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,18-74,Patient and Family Related Reasons,50,84.58333333333334,-40.88669950738917
13374,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,18-74,Code 9 AWI,492,259.95833333333337,89.2610995351819
13375,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,18-74,Code 9 Non-AWI,101,106.875,-5.497076023391813
13376,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,75plus,All Delay Reasons,3823,6700.458333333334,-42.944201578250244
13377,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,75plus,Health and Social Care Reasons,3012,5955.333333333334,-49.42348595096832
13378,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,75plus,Patient and Family Related Reasons,109,150.79166666666669,-27.714838353136237
13379,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,75plus,Code 9 AWI,642,573.5833333333334,11.927938398953936
13380,2021-06-01,2021,6,FALSE,S08000024,NHS Lothian,75plus,Code 9 Non-AWI,60,20.75,189.15662650602408
13381,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,All (18plus),All Delay Reasons,24,24.5,-2.0408163265306123
13382,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,All (18plus),Health and Social Care Reasons,19,15.166666666666666,25.274725274725277
13383,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,All (18plus),Patient and Family Related Reasons,1,0.33333333333333337,199.99999999999994
13384,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,All (18plus),Code 9 AWI,4,7.708333333333333,-48.108108108108105
13385,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,All (18plus),Code 9 Non-AWI,0,1.2916666666666663,-100
13386,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,18-74,All Delay Reasons,5,7.25,-31.03448275862069
13387,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,18-74,Health and Social Care Reasons,0,2.25,-100
13388,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,18-74,Patient and Family Related Reasons,1,0,Inf
13389,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,18-74,Code 9 AWI,4,3.7083333333333335,7.865168539325838
13390,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,18-74,Code 9 Non-AWI,0,1.2916666666666663,-100
13391,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,75plus,All Delay Reasons,19,17.25,10.144927536231885
13392,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,75plus,Health and Social Care Reasons,19,12.916666666666666,47.09677419354839
13393,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,75plus,Patient and Family Related Reasons,0,0.33333333333333337,-100
13394,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,75plus,Code 9 AWI,0,4,-100
13395,2021-06-01,2021,6,FALSE,S08000025,NHS Orkney,75plus,Code 9 Non-AWI,0,0,NA
13396,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,All (18plus),All Delay Reasons,15,119.75,-87.47390396659708
13397,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,All (18plus),Health and Social Care Reasons,15,108.375,-86.159169550173
13398,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,All (18plus),Patient and Family Related Reasons,0,7.666666666666666,-100
13399,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,All (18plus),Code 9 AWI,0,0,NA
13400,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,All (18plus),Code 9 Non-AWI,0,3.7083333333333326,-100
13401,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,18-74,All Delay Reasons,1,30.541666666666664,-96.72578444747613
13402,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,18-74,Health and Social Care Reasons,1,26.083333333333336,-96.1661341853035
13403,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,18-74,Patient and Family Related Reasons,0,2.6666666666666665,-99.99999999999999
13404,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,18-74,Code 9 AWI,0,0,NA
13405,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,18-74,Code 9 Non-AWI,0,1.7916666666666665,-100
13406,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,75plus,All Delay Reasons,14,89.20833333333333,-84.30639887902849
13407,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,75plus,Health and Social Care Reasons,14,82.29166666666667,-82.9873417721519
13408,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,75plus,Patient and Family Related Reasons,0,5,-100
13409,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,75plus,Code 9 AWI,0,0,NA
13410,2021-06-01,2021,6,FALSE,S08000026,NHS Shetland,75plus,Code 9 Non-AWI,0,1.9166666666666665,-100
13411,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,All (18plus),All Delay Reasons,514,585.4583333333334,-12.205536972457482
13412,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,All (18plus),Health and Social Care Reasons,330,271.75,21.435142594296227
13413,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,All (18plus),Patient and Family Related Reasons,0,4.75,-100
13414,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,All (18plus),Code 9 AWI,0,26.875,-100
13415,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,All (18plus),Code 9 Non-AWI,184,282.0833333333333,-34.771048744460856
13416,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,18-74,All Delay Reasons,129,129.95833333333334,-0.737415838409754
13417,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,18-74,Health and Social Care Reasons,81,64.95833333333333,24.695317511225156
13418,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,18-74,Patient and Family Related Reasons,0,1.0416666666666667,-100
13419,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,18-74,Code 9 AWI,0,13.625,-100
13420,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,18-74,Code 9 Non-AWI,48,50.33333333333333,-4.635761589403964
13421,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,75plus,All Delay Reasons,385,455.5,-15.477497255762898
13422,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,75plus,Health and Social Care Reasons,249,206.79166666666666,20.411041708643967
13423,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,75plus,Patient and Family Related Reasons,0,3.7083333333333335,-100
13424,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,75plus,Code 9 AWI,0,13.25,-100
13425,2021-06-01,2021,6,FALSE,S08000028,NHS Western Isles,75plus,Code 9 Non-AWI,136,231.75,-41.316073354908305
13426,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,All (18plus),All Delay Reasons,4005,2818.541666666667,42.09475940572103
13427,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,All (18plus),Health and Social Care Reasons,2603,1936.4583333333335,34.420656266810106
13428,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,All (18plus),Patient and Family Related Reasons,0,20.916666666666664,-100
13429,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,All (18plus),Code 9 AWI,1066,659.375,61.66824644549763
13430,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,All (18plus),Code 9 Non-AWI,336,201.79166666666669,66.50836258517447
13431,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,18-74,All Delay Reasons,1555,1174.75,32.36858906150245
13432,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,18-74,Health and Social Care Reasons,802,733.4166666666667,9.351210089762516
13433,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,18-74,Patient and Family Related Reasons,0,10.833333333333332,-100
13434,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,18-74,Code 9 AWI,446,247.375,80.29307731177363
13435,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,18-74,Code 9 Non-AWI,307,183.125,67.64505119453925
13436,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,75plus,All Delay Reasons,2450,1643.7916666666665,49.04565156776762
13437,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,75plus,Health and Social Care Reasons,1801,1203.0416666666665,49.703875593114695
13438,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,75plus,Patient and Family Related Reasons,0,10.083333333333332,-100
13439,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,75plus,Code 9 AWI,620,412,50.48543689320388
13440,2021-06-01,2021,6,FALSE,S08000029,NHS Fife,75plus,Code 9 Non-AWI,29,18.666666666666668,55.35714285714285
13441,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,All (18plus),All Delay Reasons,2470,2495.6666666666665,-1.0284493121410385
13442,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,All (18plus),Health and Social Care Reasons,1494,1718.125,-13.044743543106584
13443,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,All (18plus),Patient and Family Related Reasons,37,91.79166666666666,-59.69133000453927
13444,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,All (18plus),Code 9 AWI,400,219.08333333333331,82.57892734880184
13445,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,All (18plus),Code 9 Non-AWI,539,466.66666666666663,15.50000000000001
13446,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,18-74,All Delay Reasons,973,1015.3333333333334,-4.169402495075513
13447,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,18-74,Health and Social Care Reasons,415,485.875,-14.587085155647028
13448,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,18-74,Patient and Family Related Reasons,9,21.208333333333332,-57.56385068762279
13449,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,18-74,Code 9 AWI,111,72.70833333333334,52.66475644699138
13450,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,18-74,Code 9 Non-AWI,438,435.54166666666663,0.5644312637520417
13451,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,75plus,All Delay Reasons,1497,1480.3333333333333,1.1258725512272063
13452,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,75plus,Health and Social Care Reasons,1079,1232.25,-12.436599715966727
13453,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,75plus,Patient and Family Related Reasons,28,70.58333333333333,-60.33057851239669
13454,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,75plus,Code 9 AWI,289,146.375,97.43808710503843
13455,2021-06-01,2021,6,FALSE,S08000030,NHS Tayside,75plus,Code 9 Non-AWI,101,31.125,224.49799196787149
13456,2021-06-01,2021,6,FALSE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),All Delay Reasons,8638,5816.375,48.51174485826653
13457,2021-06-01,2021,6,FALSE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Health and Social Care Reasons,4232,3957.583333333333,6.933945379124474
13458,2021-06-01,2021,6,FALSE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Patient and Family Related Reasons,470,269.375,74.47795823665894
13459,2021-06-01,2021,6,FALSE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Code 9 AWI,3367,1091.4166666666667,208.4981293425975
13460,2021-06-01,2021,6,FALSE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Code 9 Non-AWI,569,498,14.257028112449799
13461,2021-06-01,2021,6,FALSE,S08000031,NHS Greater Glasgow and Clyde,18-74,All Delay Reasons,3810,2608.75,46.046957355055106
